8.200	1.000	1	1.000	0	0.004
8.300	1.000	1	1.000	0	0.004
8.400	1.000	1	1.000	0	0.004
8.500	1.000	1	1.000	0	0.004
8.600	1.000	1	1.000	0	0.004
8.700	1.000	1	1.000	0	0.004
8.800	1.000	1	1.000	0	0.004
8.900	1.000	1	1.000	0	0.004
9.000	1.000	1	1.000	0	0.005
9.100	1.000	1	1.000	0	0.005
9.200	1.000	1	1.000	0	0.005
9.300	1.000	1	1.000	0	0.005
9.400	1.000	1	1.000	0	0.005
9.500	1.000	1	1.000	0	0.005
9.600	1.000	1	1.000	0	0.005
9.700	1.000	1	1.000	0	0.005
9.800	1.000	1	1.000	0	0.005
9.900	1.000	1	1.000	0	0.005
10.000	1.000	1	1.000	0	0.005
10.100	1.000	1	1.000	0	0.005
10.200	1.000	1	1.000	0	0.005
10.300	1.000	1	1.000	0	0.005
10.400	1.000	1	1.000	0	0.005
10.500	1.000	1	1.000	0	0.005
10.600	1.000	1	1.000	0	0.005
10.700	1.000	1	1.000	0	0.005
10.800	1.000	1	1.000	0	0.005
10.900	1.000	1	1.000	0	0.005
11.000	1.000	1	1.000	0	0.006
11.100	1.000	1	1.000	0	0.006
11.200	1.000	1	1.000	0	0.006
11.300	1.000	1	1.000	0	0.006
11.400	1.000	1	1.000	0	0.006
11.500	1.000	1	1.000	0	0.006
11.600	1.000	1	1.000	0	0.006
11.700	1.000	1	1.000	0	0.006
11.800	1.000	1	1.000	0	0.006
11.900	1.000	1	1.000	0	0.006
12.000	1.000	1	1.000	0	0.006
12.100	1.000	1	1.000	0	0.006
12.200	1.000	1	1.000	0	0.006
12.300	1.000	1	1.000	0	0.006
12.400	1.000	1	1.000	0	0.006
12.500	1.000	1	1.000	0	0.006
12.600	1.000	1	1.000	0	0.006
12.700	1.000	1	1.000	0	0.006
12.800	1.000	1	1.000	0	0.006
12.900	1.000	1	1.000	0	0.006
13.000	1.000	1	1.000	0	0.007
13.100	1.000	1	1.000	0	0.007
13.200	1.000	1	1.000	0	0.007
13.300	1.000	1	1.000	0	0.007
13.400	1.000	1	1.000	0	0.007
13.500	1.000	1	1.000	0	0.007
13.600	1.000	1	1.000	0	0.007
13.700	1.000	1	1.000	0	0.007
13.800	1.000	1	1.000	0	0.007
13.900	1.000	1	1.000	0	0.007
14.000	1.000	1	1.000	0	0.007
14.100	1.000	1	1.000	0	0.007
14.200	1.000	1	1.000	0	0.007
14.300	1.000	1	1.000	0	0.007
14.400	1.000	1	1.000	0	0.007
14.500	1.000	1	1.000	0	0.007
14.600	1.000	1	1.000	0	0.007
14.700	1.000	1	1.000	0	0.007
14.800	1.000	1	1.000	0	0.007
14.900	1.000	1	1.000	0	0.007
15.000	1.000	1	1.000	0	0.008
15.100	1.000	1	1.000	0	0.008
15.200	1.000	1	1.000	0	0.008
15.300	1.000	1	1.000	0	0.008
15.400	1.000	1	1.000	0	0.008
15.500	1.000	1	1.000	0	0.008
15.600	1.000	1	1.000	0	0.008
15.700	1.000	1	1.000	0	0.008
15.800	1.000	1	1.000	0	0.008
15.900	1.000	1	1.000	0	0.008
16.000	1.000	1	1.000	0	0.008
16.100	1.000	1	1.000	0	0.008
16.200	1.000	1	1.000	0	0.008
16.300	1.000	1	1.000	0	0.008
16.400	1.000	1	1.000	0	0.008
16.500	1.000	1	1.000	0	0.008
16.600	1.000	1	1.000	0	0.008
16.700	1.000	1	1.000	0	0.008
16.800	1.000	1	1.000	0	0.008
16.900	1.000	1	1.000	0	0.009
17.000	1.000	1	1.000	0	0.009
17.100	1.000	1	1.000	0	0.009
17.200	1.000	1	1.000	0	0.009
17.300	1.000	1	1.000	0	0.009
17.400	1.000	1	1.000	0	0.009
17.500	1.000	1	1.000	0	0.009
17.600	1.000	1	1.000	0	0.009
17.700	1.000	1	1.000	0	0.009
17.800	1.000	1	1.000	0	0.009
17.900	1.000	1	1.000	0	0.009
18.000	1.000	1	1.000	0	0.009
18.100	1.000	1	1.000	0	0.009
18.200	1.000	1	1.000	0	0.009
18.300	1.000	1	1.000	0	0.009
18.400	1.000	1	1.000	0	0.009
18.500	1.000	1	1.000	0	0.009
18.600	1.000	1	1.000	0	0.009
18.700	1.000	1	1.000	0	0.009
18.800	1.000	1	1.000	0	0.009
18.900	1.000	1	1.000	0	0.009
19.000	1.000	1	1.000	0	0.010
19.100	1.000	1	1.000	0	0.010
19.200	1.000	1	1.000	0	0.010
19.300	1.000	1	1.000	0	0.010
19.400	1.000	1	1.000	0	0.010
19.500	1.000	1	1.000	0	0.010
19.600	1.000	1	1.000	0	0.010
19.700	1.000	1	1.000	0	0.010
19.800	1.000	1	1.000	0	0.010
19.900	1.000	1	1.000	0	0.010
20.000	1.000	1	1.000	0	0.010
20.100	1.000	1	1.000	0	0.010
20.200	1.000	1	1.000	0	0.010
20.300	1.000	1	1.000	0	0.010
20.400	1.000	1	1.000	0	0.010
20.500	1.000	1	1.000	0	0.010
20.600	1.000	1	1.000	0	0.010
20.700	1.000	1	1.000	0	0.010
20.800	1.000	1	1.000	0	0.010
20.900	1.000	1	1.000	0	0.011
21.000	1.000	1	1.000	0	0.011
21.100	1.000	1	1.000	0	0.011
21.200	1.000	1	1.000	0	0.011
21.300	1.000	1	1.000	0	0.011
21.400	1.000	1	1.000	0	0.011
21.500	1.000	1	1.000	0	0.011
21.600	1.000	1	1.000	0	0.011
21.700	1.000	1	1.000	0	0.011
21.800	1.000	1	1.000	0	0.011
21.900	1.000	1	1.000	0	0.011
22.000	1.000	1	1.000	0	0.011
22.100	1.000	1	1.000	0	0.011
22.200	1.000	1	1.000	0	0.011
22.300	1.000	1	1.000	0	0.011
22.400	1.000	1	1.000	0	0.011
22.500	1.000	1	1.000	0	0.011
22.600	1.000	1	1.000	0	0.011
22.700	1.000	1	1.000	0	0.011
22.800	1.000	1	1.000	0	0.011
22.900	1.000	1	1.000	0	0.012
23.000	1.000	1	1.000	0	0.012
23.100	1.000	1	1.000	0	0.012
23.200	1.000	1	1.000	0	0.012
23.300	1.000	1	1.000	0	0.012
23.400	1.000	1	1.000	0	0.012
23.500	1.000	1	1.000	0	0.012
23.600	1.000	1	1.000	0	0.012
23.700	1.000	1	1.000	0	0.012
23.800	1.000	1	1.000	0	0.012
23.900	1.000	1	1.000	0	0.012
24.000	1.000	1	1.000	0	0.012
24.100	1.000	1	1.000	0	0.012
24.200	1.000	1	1.000	0	0.012
24.300	1.000	1	1.000	0	0.012
24.400	1.000	1	1.000	0	0.012
24.500	1.000	1	1.000	0	0.012
24.600	1.000	1	1.000	0	0.012
24.700	1.000	1	1.000	0	0.012
24.800	1.000	1	1.000	0	0.012
24.900	1.000	1	1.000	0	0.013
25.000	1.000	1	1.000	0	0.013
25.100	1.000	1	1.000	0	0.013
25.200	1.000	1	1.000	0	0.013
25.300	1.000	1	1.000	0	0.013
25.400	1.000	1	1.000	0	0.013
25.500	1.000	1	1.000	0	0.013
25.600	1.000	1	1.000	0	0.013
25.700	1.000	1	1.000	0	0.013
25.800	1.000	1	1.000	0	0.013
25.900	1.000	1	1.000	0	0.013
26.000	1.000	1	1.000	0	0.013
26.100	1.000	1	1.000	0	0.013
26.200	1.000	1	1.000	0	0.013
26.300	1.000	1	1.000	0	0.013
26.400	1.000	1	1.000	0	0.013
26.500	1.000	1	1.000	0	0.013
26.600	1.000	1	1.000	0	0.013
26.700	1.000	1	1.000	0	0.013
26.800	1.000	1	1.000	0	0.013
26.900	1.000	1	1.000	0	0.014
27.000	1.000	1	1.000	0	0.014
27.100	1.000	1	1.000	0	0.014
27.200	1.000	1	1.000	0	0.014
27.300	1.000	1	1.000	0	0.014
27.400	1.000	1	1.000	0	0.014
27.500	1.000	1	1.000	0	0.014
27.600	1.000	1	1.000	0	0.014
27.700	1.000	1	1.000	0	0.014
27.800	1.000	1	1.000	0	0.014
27.900	1.000	1	1.000	0	0.014
28.000	1.000	1	1.000	0	0.014
28.100	1.000	1	1.000	0	0.014
28.200	1.000	1	1.000	0	0.014
28.300	1.000	1	1.000	0	0.014
28.400	1.000	1	1.000	0	0.014
28.500	1.000	1	1.000	0	0.014
28.600	1.000	1	1.000	0	0.014
28.700	1.000	1	1.000	0	0.014
28.800	1.000	1	1.000	0	0.014
28.900	1.000	1	1.000	0	0.015
29.000	1.000	1	1.000	0	0.015
29.100	1.000	1	1.000	0	0.015
29.200	1.000	1	1.000	0	0.015
29.300	1.000	1	1.000	0	0.015
29.400	1.000	1	1.000	0	0.015
29.500	1.000	1	1.000	0	0.015
29.600	1.000	1	1.000	0	0.015
29.700	1.000	1	1.000	0	0.015
29.800	1.000	1	1.000	0	0.015
29.900	1.000	1	1.000	0	0.015
30.000	1.000	1	1.000	0	0.015
30.100	1.000	1	1.000	0	0.015
30.200	1.000	1	1.000	0	0.015
30.300	1.000	1	1.000	0	0.015
30.400	1.000	1	1.000	0	0.015
30.500	1.000	1	1.000	0	0.015
30.600	1.000	1	1.000	0	0.015
30.700	1.000	1	1.000	0	0.015
30.800	1.000	1	1.000	0	0.015
30.900	1.000	1	1.000	0	0.016
31.000	1.000	1	1.000	0	0.016
31.100	1.000	1	1.000	0	0.016
31.200	1.000	1	1.000	0	0.016
31.300	1.000	1	1.000	0	0.016
31.400	1.000	1	1.000	0	0.016
31.500	1.000	1	1.000	0	0.016
31.600	1.000	1	1.000	0	0.016
31.700	1.000	1	1.000	0	0.016
31.800	1.000	1	1.000	0	0.016
31.900	1.000	1	1.000	0	0.016
32.000	1.000	1	1.000	0	0.016
32.100	1.000	1	1.000	0	0.016
32.200	1.000	1	1.000	0	0.016
32.300	1.000	1	1.000	0	0.016
32.400	1.000	1	1.000	0	0.016
32.500	1.000	1	1.000	0	0.016
32.600	1.000	1	1.000	0	0.016
32.700	1.000	1	1.000	0	0.016
32.800	1.000	1	1.000	0	0.016
32.900	1.000	1	1.000	0	0.017
33.000	1.000	1	1.000	0	0.017
33.100	1.000	1	1.000	0	0.017
33.200	1.000	1	1.000	0	0.017
33.300	1.000	1	1.000	0	0.017
33.400	1.000	1	1.000	0	0.017
33.500	1.000	1	1.000	0	0.017
33.600	1.000	1	1.000	0	0.017
33.700	1.000	1	1.000	0	0.017
33.800	1.000	1	1.000	0	0.017
33.900	1.000	1	1.000	0	0.017
34.000	1.000	1	1.000	0	0.017
34.100	1.000	1	1.000	0	0.017
34.200	1.000	1	1.000	0	0.017
34.300	1.000	1	1.000	0	0.017
34.400	1.000	1	1.000	0	0.017
34.500	1.000	1	1.000	0	0.017
34.600	1.000	1	1.000	0	0.017
34.700	1.000	1	1.000	0	0.017
34.800	1.000	1	1.000	0	0.017
34.900	1.000	1	1.000	0	0.018
35.000	1.000	1	1.000	0	0.018
35.100	1.000	1	1.000	0	0.018
35.200	1.000	1	1.000	0	0.018
35.300	1.000	1	1.000	0	0.018
35.400	1.000	1	1.000	0	0.018
35.500	1.000	1	1.000	0	0.018
35.600	1.000	1	1.000	0	0.018
35.700	1.000	1	1.000	0	0.018
35.800	1.000	1	1.000	0	0.018
35.900	1.000	1	1.000	0	0.018
36.000	1.000	1	1.000	0	0.018
36.100	1.000	1	1.000	0	0.018
36.200	1.000	1	1.000	0	0.018
36.300	1.000	1	1.000	0	0.018
36.400	1.000	1	1.000	0	0.018
36.500	1.000	1	1.000	0	0.018
36.600	1.000	1	1.000	0	0.018
36.700	1.000	1	1.000	0	0.018
36.800	1.000	1	1.000	0	0.018
36.900	1.000	1	1.000	0	0.018
37.000	1.000	1	1.000	0	0.019
37.100	1.000	1	1.000	0	0.019
37.200	1.000	1	1.000	0	0.019
37.300	1.000	1	1.000	0	0.019
37.400	1.000	1	1.000	0	0.019
37.500	1.000	1	1.000	0	0.019
37.600	1.000	1	1.000	0	0.019
37.700	1.000	1	1.000	0	0.019
37.800	1.000	1	1.000	0	0.019
37.900	1.000	1	1.000	0	0.019
38.000	1.000	1	1.000	0	0.019
38.100	1.000	1	1.000	0	0.019
38.200	1.000	1	1.000	0	0.019
38.300	1.000	1	1.000	0	0.019
38.400	1.000	1	1.000	0	0.019
38.500	1.000	1	1.000	0	0.019
38.600	1.000	1	1.000	0	0.019
38.700	1.000	1	1.000	0	0.019
38.800	1.000	1	1.000	0	0.019
38.900	1.000	1	1.000	0	0.020
39.000	1.000	1	1.000	0	0.020
39.100	1.000	1	1.000	0	0.020
39.200	1.000	1	1.000	0	0.020
39.300	1.000	1	1.000	0	0.020
39.400	1.000	1	1.000	0	0.020
39.500	1.000	1	1.000	0	0.020
39.600	1.000	1	1.000	0	0.020
39.700	1.000	1	1.000	0	0.020
39.800	1.000	1	1.000	0	0.020
39.900	1.000	1	1.000	0	0.020
40.000	1.000	1	1.000	0	0.020
40.100	1.000	1	1.000	0	0.020
40.200	1.000	1	1.000	0	0.020
40.300	1.000	1	1.000	0	0.020
40.400	1.000	1	1.000	0	0.020
40.500	1.000	1	1.000	0	0.020
40.600	1.000	1	1.000	0	0.020
40.700	1.000	1	1.000	0	0.020
40.800	1.000	1	1.000	0	0.020
40.900	1.000	1	1.000	0	0.021
41.000	1.000	1	1.000	0	0.021
41.100	1.000	1	1.000	0	0.021
41.200	1.000	1	1.000	0	0.021
41.300	1.000	1	1.000	0	0.021
41.400	1.000	1	1.000	0	0.021
41.500	1.000	1	1.000	0	0.021
41.600	1.000	1	1.000	0	0.021
41.700	1.000	1	1.000	0	0.021
41.800	1.000	1	1.000	0	0.021
41.900	1.000	1	1.000	0	0.021
42.000	1.000	1	1.000	0	0.021
42.100	1.000	1	1.000	0	0.021
42.200	1.000	1	1.000	0	0.021
42.300	1.000	1	1.000	0	0.021
42.400	1.000	1	1.000	0	0.021
42.500	1.000	1	1.000	0	0.021
42.600	1.000	1	1.000	0	0.021
42.700	1.000	1	1.000	0	0.021
42.800	1.000	1	1.000	0	0.021
42.900	1.000	1	1.000	0	0.021
43.000	1.000	1	1.000	0	0.022
43.100	1.000	1	1.000	0	0.022
43.200	1.000	1	1.000	0	0.022
43.300	1.000	1	1.000	0	0.022
43.400	1.000	1	1.000	0	0.022
43.500	1.000	1	1.000	0	0.022
43.600	1.000	1	1.000	0	0.022
43.700	1.000	1	1.000	0	0.022
43.800	1.000	1	1.000	0	0.022
43.900	1.000	1	1.000	0	0.022
44.000	1.000	1	1.000	0	0.022
44.100	1.000	1	1.000	0	0.022
44.200	1.000	1	1.000	0	0.022
44.300	1.000	1	1.000	0	0.022
44.400	1.000	1	1.000	0	0.022
44.500	1.000	1	1.000	0	0.022
44.600	1.000	1	1.000	0	0.022
44.700	1.000	1	1.000	0	0.022
44.800	1.000	1	1.000	0	0.022
44.900	1.000	1	1.000	0	0.022
45.000	1.000	1	1.000	0	0.023
45.100	1.000	1	1.000	0	0.023
45.200	1.000	1	1.000	0	0.023
45.300	1.000	1	1.000	0	0.023
45.400	1.000	1	1.000	0	0.023
45.500	1.000	1	1.000	0	0.023
45.600	1.000	1	1.000	0	0.023
45.700	1.000	1	1.000	0	0.023
45.800	1.000	1	1.000	0	0.023
45.900	1.000	1	1.000	0	0.023
46.000	1.000	1	1.000	0	0.023
46.100	1.000	1	1.000	0	0.023
46.200	1.000	1	1.000	0	0.023
46.300	1.000	1	1.000	0	0.023
46.400	1.000	1	1.000	0	0.023
46.500	1.000	1	1.000	0	0.023
46.600	1.000	1	1.000	0	0.023
46.700	1.000	1	1.000	0	0.023
46.800	1.000	1	1.000	0	0.023
46.900	1.000	1	1.000	0	0.024
47.000	1.000	1	1.000	0	0.024
47.100	1.000	1	1.000	0	0.024
47.200	1.000	1	1.000	0	0.024
47.300	1.000	1	1.000	0	0.024
47.400	1.000	1	1.000	0	0.024
47.500	1.000	1	1.000	0	0.024
47.600	1.000	1	1.000	0	0.024
47.700	1.000	1	1.000	0	0.024
47.800	1.000	1	1.000	0	0.024
47.900	1.000	1	1.000	0	0.024
48.000	1.000	1	1.000	0	0.024
48.100	1.000	1	1.000	0	0.024
48.200	1.000	1	1.000	0	0.024
48.300	1.000	1	1.000	0	0.024
48.400	1.000	1	1.000	0	0.024
48.500	1.000	1	1.000	0	0.024
48.600	1.000	1	1.000	0	0.024
48.700	1.000	1	1.000	0	0.024
48.800	1.000	1	1.000	0	0.024
48.900	1.000	1	1.000	0	0.025
49.000	1.000	1	1.000	0	0.025
49.100	1.000	1	1.000	0	0.025
49.200	1.000	1	1.000	0	0.025
49.300	1.000	1	1.000	0	0.025
49.400	1.000	1	1.000	0	0.025
49.500	1.000	1	1.000	0	0.025
49.600	1.000	1	1.000	0	0.025
49.700	1.000	1	1.000	0	0.025
49.800	1.000	1	1.000	0	0.025
49.900	1.000	1	1.000	0	0.025
50.000	1.000	1	1.000	0	0.025
50.100	1.000	1	1.000	0	0.025
50.200	1.000	1	1.000	0	0.025
50.300	1.000	1	1.000	0	0.025
50.400	1.000	1	1.000	0	0.025
50.500	1.000	1	1.000	0	0.025
50.600	1.000	1	1.000	0	0.025
50.700	1.000	1	1.000	0	0.025
50.800	1.000	1	1.000	0	0.025
50.900	1.000	1	1.000	0	0.025
51.000	1.000	1	1.000	0	0.026
51.100	1.000	1	1.000	0	0.026
51.200	1.000	1	1.000	0	0.026
51.300	1.000	1	1.000	0	0.026
51.400	1.000	1	1.000	0	0.026
51.500	1.000	1	1.000	0	0.026
51.600	1.000	1	1.000	0	0.026
51.700	1.000	1	1.000	0	0.026
51.800	1.000	1	1.000	0	0.026
51.900	1.000	1	1.000	0	0.026
52.000	1.000	1	1.000	0	0.026
52.100	1.000	1	1.000	0	0.026
52.200	1.000	1	1.000	0	0.026
52.300	1.000	1	1.000	0	0.026
52.400	1.000	1	1.000	0	0.026
52.500	1.000	1	1.000	0	0.026
52.600	1.000	1	1.000	0	0.026
52.700	1.000	1	1.000	0	0.026
52.800	1.000	1	1.000	0	0.026
52.900	1.000	1	1.000	0	0.026
53.000	1.000	1	1.000	0	0.027
53.100	1.000	1	1.000	0	0.027
53.200	1.000	1	1.000	0	0.027
53.300	1.000	1	1.000	0	0.027
53.400	1.000	1	1.000	0	0.027
53.500	1.000	1	1.000	0	0.027
53.600	1.000	1	1.000	0	0.027
53.700	1.000	1	1.000	0	0.027
53.800	1.000	1	1.000	0	0.027
53.900	1.000	1	1.000	0	0.027
54.000	1.000	1	1.000	0	0.027
54.100	1.000	1	1.000	0	0.027
54.200	1.000	1	1.000	0	0.027
54.300	1.000	1	1.000	0	0.027
54.400	1.000	1	1.000	0	0.027
54.500	1.000	1	1.000	0	0.027
54.600	1.000	1	1.000	0	0.027
54.700	1.000	1	1.000	0	0.027
54.800	1.000	1	1.000	0	0.027
54.900	1.000	1	1.000	0	0.028
55.000	1.000	1	1.000	0	0.028
55.100	1.000	1	1.000	0	0.028
55.200	1.000	1	1.000	0	0.028
55.300	1.000	1	1.000	0	0.028
55.400	1.000	1	1.000	0	0.028
55.500	1.000	1	1.000	0	0.028
55.600	1.000	1	1.000	0	0.028
55.700	1.000	1	1.000	0	0.028
55.800	1.000	1	1.000	0	0.028
55.900	1.000	1	1.000	0	0.028
56.000	1.000	1	1.000	0	0.028
56.100	1.000	1	1.000	0	0.028
56.200	1.000	1	1.000	0	0.028
56.300	1.000	1	1.000	0	0.028
56.400	1.000	1	1.000	0	0.028
56.500	1.000	1	1.000	0	0.028
56.600	1.000	1	1.000	0	0.028
56.700	1.000	1	1.000	0	0.028
56.800	1.000	1	1.000	0	0.028
56.900	1.000	1	1.000	0	0.029
57.000	1.000	1	1.000	0	0.029
57.100	1.000	1	1.000	0	0.029
57.200	1.000	1	1.000	0	0.029
57.300	1.000	1	1.000	0	0.029
57.400	1.000	1	1.000	0	0.029
57.500	1.000	1	1.000	0	0.029
57.600	1.000	1	1.000	0	0.029
57.700	1.000	1	1.000	0	0.029
57.800	1.000	1	1.000	0	0.029
57.900	1.000	1	1.000	0	0.029
58.000	1.000	1	1.000	0	0.029
58.100	1.000	1	1.000	0	0.029
58.200	1.000	1	1.000	0	0.029
58.300	1.000	1	1.000	0	0.029
58.400	1.000	1	1.000	0	0.029
58.500	1.000	1	1.000	0	0.029
58.600	1.000	1	1.000	0	0.029
58.700	1.000	1	1.000	0	0.029
58.800	1.000	1	1.000	0	0.029
58.900	1.000	1	1.000	0	0.029
59.000	1.000	1	1.000	0	0.030
59.100	1.000	1	1.000	0	0.030
59.200	1.000	1	1.000	0	0.030
59.300	1.000	1	1.000	0	0.030
59.400	1.000	1	1.000	0	0.030
59.500	1.000	1	1.000	0	0.030
59.600	1.000	1	1.000	0	0.030
59.700	1.000	1	1.000	0	0.030
59.800	1.000	1	1.000	0	0.030
59.900	1.000	1	1.000	0	0.030
60.000	1.000	1	1.000	0	0.030
60.100	1.000	1	1.000	0	0.030
60.200	1.000	1	1.000	0	0.030
60.300	1.000	1	1.000	0	0.030
60.400	1.000	1	1.000	0	0.030
60.500	1.000	1	1.000	0	0.030
60.600	1.000	1	1.000	0	0.030
60.700	1.000	1	1.000	0	0.030
60.800	1.000	1	1.000	0	0.030
60.900	1.000	1	1.000	0	0.030
61.000	1.000	1	1.000	0	0.031
61.100	1.000	1	1.000	0	0.031
61.200	1.000	1	1.000	0	0.031
61.300	1.000	1	1.000	0	0.031
61.400	1.000	1	1.000	0	0.031
61.500	1.000	1	1.000	0	0.031
61.600	1.000	1	1.000	0	0.031
61.700	1.000	1	1.000	0	0.031
61.800	1.000	1	1.000	0	0.031
61.900	1.000	1	1.000	0	0.031
62.000	1.000	1	1.000	0	0.031
62.100	1.000	1	1.000	0	0.031
62.200	1.000	1	1.000	0	0.031
62.300	1.000	1	1.000	0	0.031
62.400	1.000	1	1.000	0	0.031
62.500	1.000	1	1.000	0	0.031
62.600	1.000	1	1.000	0	0.031
62.700	1.000	1	1.000	0	0.031
62.800	1.000	1	1.000	0	0.031
62.900	1.000	1	1.000	0	0.032
63.000	1.000	1	1.000	0	0.032
63.100	1.000	1	1.000	0	0.032
63.200	1.000	1	1.000	0	0.032
63.300	1.000	1	1.000	0	0.032
63.400	1.000	1	1.000	0	0.032
63.500	1.000	1	1.000	0	0.032
63.600	1.000	1	1.000	0	0.032
63.700	1.000	1	1.000	0	0.032
63.800	1.000	1	1.000	0	0.032
63.900	1.000	1	1.000	0	0.032
64.000	1.000	1	1.000	0	0.032
64.100	1.000	1	1.000	0	0.032
64.200	1.000	1	1.000	0	0.032
64.300	1.000	1	1.000	0	0.032
64.400	1.000	1	1.000	0	0.032
64.500	1.000	1	1.000	0	0.032
64.600	1.000	1	1.000	0	0.032
64.700	1.000	1	1.000	0	0.032
64.800	1.000	1	1.000	0	0.032
64.900	1.000	1	1.000	0	0.033
65.000	1.000	1	1.000	0	0.033
65.100	1.000	1	1.000	0	0.033
65.200	1.000	1	1.000	0	0.033
65.300	1.000	1	1.000	0	0.033
65.400	1.000	1	1.000	0	0.033
65.500	1.000	1	1.000	0	0.033
65.600	1.000	1	1.000	0	0.033
65.700	1.000	1	1.000	0	0.033
65.800	1.000	1	1.000	0	0.033
65.900	1.000	1	1.000	0	0.033
66.000	1.000	1	1.000	0	0.033
66.100	1.000	1	1.000	0	0.033
66.200	1.000	1	1.000	0	0.033
66.300	1.000	1	1.000	0	0.033
66.400	1.000	1	1.000	0	0.033
66.500	1.000	1	1.000	0	0.033
66.600	1.000	1	1.000	0	0.033
66.700	1.000	1	1.000	0	0.033
66.800	1.000	1	1.000	0	0.033
66.900	1.000	1	1.000	0	0.034
67.000	1.000	1	1.000	0	0.034
67.100	1.000	1	1.000	0	0.034
67.200	1.000	1	1.000	0	0.034
67.300	1.000	1	1.000	0	0.034
67.400	1.000	1	1.000	0	0.034
67.500	1.000	1	1.000	0	0.034
67.600	1.000	1	1.000	0	0.034
67.700	1.000	1	1.000	0	0.034
67.800	1.000	1	1.000	0	0.034
67.900	1.000	1	1.000	0	0.034
68.000	1.000	1	1.000	0	0.034
68.100	1.000	1	1.000	0	0.034
68.200	1.000	1	1.000	0	0.034
68.300	1.000	1	1.000	0	0.034
68.400	1.000	1	1.000	0	0.034
68.500	1.000	1	1.000	0	0.034
68.600	1.000	1	1.000	0	0.034
68.700	1.000	1	1.000	0	0.034
68.800	1.000	1	1.000	0	0.034
68.900	1.000	1	1.000	0	0.035
69.000	1.000	1	1.000	0	0.035
69.100	1.000	1	1.000	0	0.035
69.200	1.000	1	1.000	0	0.035
69.300	1.000	1	1.000	0	0.035
69.400	1.000	1	1.000	0	0.035
69.500	1.000	1	1.000	0	0.035
69.600	1.000	1	1.000	0	0.035
69.700	1.000	1	1.000	0	0.035
69.800	1.000	1	1.000	0	0.035
69.900	1.000	1	1.000	0	0.035
